##File Type: Far field
##File Format: 5
##Source: dipole
##Date: 2019-03-18 11:10:03
** File exported by POSTFEKO version 2018-319328 (x64)

#Configuration Name: StandardConfiguration1
#Request Name: FarField1
#Frequency: 8.66000000E+08
#Coordinate System: Spherical
#No. of Theta Samples: 73
#No. of Phi Samples: 37
#Result Type: Gain
#No. of Header Lines: 1
                 "Theta"           "Phi"             "Re(Etheta)"      "Im(Etheta)"      "Re(Ephi)"        "Im(Ephi)"        "Gain(Theta)"     "Gain(Phi)"       "Gain(Total)"     
                  -1.25000000E+02    1.55000000E+02   -8.22735089E-02   -1.39323483E-01   -3.07606969E-01   -5.20907338E-01   -1.03918873E+01    1.06283570E+00    1.36290540E+00   
                  -1.20000000E+02    1.55000000E+02   -7.14476019E-02   -1.21032993E-01   -3.06439753E-01   -5.19112184E-01   -1.16150831E+01    1.03206581E+00    1.26195794E+00   
                  -1.15000000E+02    1.55000000E+02   -6.01827171E-02   -1.01982508E-01   -3.05387308E-01   -5.17493478E-01   -1.31033568E+01    1.00422704E+00    1.16969962E+00   
                  -1.10000000E+02    1.55000000E+02   -4.85606006E-02   -8.23108886E-02   -3.04480734E-01   -5.16099048E-01   -1.49653412E+01    9.80174191E-01    1.08925971E+00   
                  -1.05000000E+02    1.55000000E+02   -3.66589731E-02   -6.21513526E-02   -3.03746664E-01   -5.14969854E-01   -1.74059763E+01    9.60648091E-01    1.02345074E+00   
                  -1.00000000E+02    1.55000000E+02   -2.45516883E-02   -4.16316147E-02   -3.03206554E-01   -5.14138917E-01   -2.08868925E+01    9.46251944E-01    9.74634400E-01   
                  -9.50000000E+01    1.55000000E+02   -1.23093065E-02   -2.08746562E-02   -3.02876117E-01   -5.13630466E-01   -2.68831973E+01    9.37431594E-01    9.44599017E-01   
                  -9.00000000E+01    1.55000000E+02    8.64487985E-18    1.46608595E-17   -3.02764923E-01   -5.13459306E-01   -3.29952471E+02    9.34460684E-01    9.34460684E-01   
                  -8.50000000E+01    1.55000000E+02    1.23093087E-02    2.08746545E-02   -3.02876171E-01   -5.13630422E-01   -2.68831974E+01    9.37431444E-01    9.44598866E-01   
                  -8.00000000E+01    1.55000000E+02    2.45516939E-02    4.16316093E-02   -3.03206623E-01   -5.14138849E-01   -2.08868928E+01    9.46251613E-01    9.74634069E-01   
                  -7.50000000E+01    1.55000000E+02    3.66589772E-02    6.21513456E-02   -3.03746698E-01   -5.14969796E-01   -1.74059768E+01    9.60647617E-01    1.02345026E+00   
                  -7.00000000E+01    1.55000000E+02    4.85605963E-02    8.23108857E-02   -3.04480706E-01   -5.16099029E-01   -1.49653416E+01    9.80173760E-01    1.08925927E+00   
                  -6.50000000E+01    1.55000000E+02    6.01827036E-02    1.01982514E-01   -3.05387239E-01   -5.17493511E-01   -1.31033569E+01    1.00422695E+00    1.16969953E+00   
                  -6.00000000E+01    1.55000000E+02    7.14475890E-02    1.21033010E-01   -3.06439698E-01   -5.19112254E-01   -1.16150827E+01    1.03206627E+00    1.26195840E+00   
                  -5.50000000E+01    1.55000000E+02    8.22735120E-02    1.39323502E-01   -3.07606981E-01   -5.20907409E-01   -1.03918864E+01    1.06283666E+00    1.36290636E+00   
                  -5.00000000E+01    1.55000000E+02    9.25750012E-02    1.56710047E-01   -3.08854321E-01   -5.22825542E-01   -9.36960323E+00    1.09559588E+00    1.46923184E+00   
                  -4.50000000E+01    1.55000000E+02    1.02263654E-01    1.73044946E-01   -3.10144267E-01   -5.24809115E-01   -8.50750511E+00    1.12934388E+00    1.57756825E+00   
                  -4.00000000E+01    1.55000000E+02    1.11249433E-01    1.88178818E-01   -3.11437778E-01   -5.26798127E-01   -7.77841600E+00    1.16305371E+00    1.68460705E+00   
                  -3.50000000E+01    1.55000000E+02    1.19442409E-01    2.01963356E-01   -3.12695397E-01   -5.28731899E-01   -7.16355583E+00    1.19570283E+00    1.78719401E+00   
                  -3.00000000E+01    1.55000000E+02    1.26754885E-01    2.14254657E-01   -3.13878469E-01   -5.30550943E-01   -6.64963241E+00    1.22630399E+00    1.88240780E+00   
                  -2.50000000E+01    1.55000000E+02    1.33103776E-01    2.24916963E-01   -3.14950365E-01   -5.32198873E-01   -6.22710005E+00    1.25393476E+00    1.96762195E+00   
                  -2.00000000E+01    1.55000000E+02    1.38413125E-01    2.33826608E-01   -3.15877657E-01   -5.33624260E-01   -5.88906805E+00    1.27776467E+00    2.04055219E+00   
                  -1.50000000E+01    1.55000000E+02    1.42616602E-01    2.40875934E-01   -3.16631238E-01   -5.34782375E-01   -5.63059399E+00    1.29707949E+00    2.09929143E+00   
                  -1.00000000E+01    1.55000000E+02    1.45659834E-01    2.45976917E-01   -3.17187311E-01   -5.35636725E-01   -5.44821803E+00    1.31130183E+00    2.14233487E+00   
                  -5.00000000E+00    1.55000000E+02    1.47502412E-01    2.49064277E-01   -3.17528235E-01   -5.36160318E-01   -5.33965700E+00    1.32000752E+00    2.16859715E+00   
                   0.00000000E+00    1.55000000E+02    1.48119439E-01    2.50097860E-01   -3.17643162E-01   -5.36336592E-01   -5.30361152E+00    1.32293752E+00    2.17742329E+00   
                   5.00000000E+00    1.55000000E+02    1.47502506E-01    2.49064122E-01   -3.17528436E-01   -5.36159984E-01   -5.33965957E+00    1.32000496E+00    2.16859459E+00   
                   1.00000000E+01    1.55000000E+02    1.45660024E-01    2.45976633E-01   -3.17187724E-01   -5.35636107E-01   -5.44822251E+00    1.31129735E+00    2.14233039E+00   
                   1.50000000E+01    1.55000000E+02    1.42616888E-01    2.40875561E-01   -3.16631873E-01   -5.34781546E-01   -5.63059943E+00    1.29707405E+00    2.09928598E+00   
                   2.00000000E+01    1.55000000E+02    1.38413497E-01    2.33826181E-01   -3.15878506E-01   -5.33623285E-01   -5.88907374E+00    1.27775898E+00    2.04054650E+00   
                   2.50000000E+01    1.55000000E+02    1.33104211E-01    2.24916502E-01   -3.14951396E-01   -5.32197783E-01   -6.22710586E+00    1.25392896E+00    1.96761615E+00   
                   3.00000000E+01    1.55000000E+02    1.26755355E-01    2.14254167E-01   -3.13879632E-01   -5.30549730E-01   -6.64963878E+00    1.22629762E+00    1.88240143E+00   
                   3.50000000E+01    1.55000000E+02    1.19442885E-01    2.01962835E-01   -3.12696643E-01   -5.28730533E-01   -7.16356348E+00    1.19569517E+00    1.78718636E+00   
                   4.00000000E+01    1.55000000E+02    1.11249900E-01    1.88178265E-01   -3.11439084E-01   -5.26796580E-01   -7.77842547E+00    1.16304424E+00    1.68459758E+00   
                   4.50000000E+01    1.55000000E+02    1.02264109E-01    1.73044373E-01   -3.10145647E-01   -5.24807376E-01   -8.50751644E+00    1.12933256E+00    1.57755692E+00   
                   5.00000000E+01    1.55000000E+02    9.25754498E-02    1.56709472E-01   -3.08855818E-01   -5.22823624E-01   -9.36961596E+00    1.09558315E+00    1.46921911E+00   
                   5.50000000E+01    1.55000000E+02    8.22739556E-02    1.39322949E-01   -3.07608640E-01   -5.20905339E-01   -1.03918998E+01    1.06282319E+00    1.36289289E+00   
                   6.00000000E+01    1.55000000E+02    7.14480173E-02    1.21032500E-01   -3.06441535E-01   -5.19110066E-01   -1.16150964E+01    1.03205258E+00    1.26194471E+00   
                   6.50000000E+01    1.55000000E+02    6.01830946E-02    1.01982066E-01   -3.05389224E-01   -5.17491238E-01   -1.31033706E+01    1.00421323E+00    1.16968581E+00   
                   7.00000000E+01    1.55000000E+02    4.85609250E-02    8.23105148E-02   -3.04482767E-01   -5.16096704E-01   -1.49653554E+01    9.80159909E-01    1.08924542E+00   
                   7.50000000E+01    1.55000000E+02    3.66592255E-02    6.21510624E-02   -3.03748755E-01   -5.14967449E-01   -1.74059910E+01    9.60633438E-01    1.02343608E+00   
                   8.00000000E+01    1.55000000E+02    2.45518558E-02    4.16314194E-02   -3.03208623E-01   -5.14136504E-01   -2.08869074E+01    9.46236997E-01    9.74619453E-01   
                   8.50000000E+01    1.55000000E+02    1.23093872E-02    2.08745595E-02   -3.02878104E-01   -5.13628086E-01   -2.68832124E+01    9.37416431E-01    9.44583853E-01   
                   9.00000000E+01    1.55000000E+02    8.64493415E-18    1.46607928E-17   -3.02766824E-01   -5.13456967E-01   -3.29952487E+02    9.34445399E-01    9.34445399E-01   
                   9.50000000E+01    1.55000000E+02   -1.23093845E-02   -2.08745602E-02   -3.02878037E-01   -5.13628104E-01   -2.68832127E+01    9.37416163E-01    9.44583585E-01   
                   1.00000000E+02    1.55000000E+02   -2.45518481E-02   -4.16314207E-02   -3.03208527E-01   -5.14136520E-01   -2.08869080E+01    9.46236490E-01    9.74618946E-01   
                   1.05000000E+02    1.55000000E+02   -3.66592171E-02   -6.21510613E-02   -3.03748685E-01   -5.14967440E-01   -1.74059916E+01    9.60632812E-01    1.02343546E+00   
                   1.10000000E+02    1.55000000E+02   -4.85609242E-02   -8.23105090E-02   -3.04482762E-01   -5.16096668E-01   -1.49653559E+01    9.80159419E-01    1.08924493E+00   
                   1.15000000E+02    1.55000000E+02   -6.01831065E-02   -1.01982059E-01   -3.05389284E-01   -5.17491198E-01   -1.31033707E+01    1.00421319E+00    1.16968576E+00   
                   1.20000000E+02    1.55000000E+02   -7.14480374E-02   -1.21032499E-01   -3.06441621E-01   -5.19110062E-01   -1.16150958E+01    1.03205316E+00    1.26194529E+00   
                   1.25000000E+02    1.55000000E+02   -8.22739701E-02   -1.39322964E-01   -3.07608693E-01   -5.20905394E-01   -1.03918988E+01    1.06282426E+00    1.36289395E+00   
                   1.30000000E+02    1.55000000E+02   -9.25754442E-02   -1.56709502E-01   -3.08855799E-01   -5.22823724E-01   -9.36961487E+00    1.09558424E+00    1.46922020E+00   
                   1.35000000E+02    1.55000000E+02   -1.02264081E-01   -1.73044404E-01   -3.10145561E-01   -5.24807470E-01   -8.50751591E+00    1.12933308E+00    1.57755745E+00   
                   1.40000000E+02    1.55000000E+02   -1.11249864E-01   -1.88178275E-01   -3.11438984E-01   -5.26796608E-01   -7.77842585E+00    1.16304386E+00    1.68459719E+00   
                   1.45000000E+02    1.55000000E+02   -1.19442870E-01   -2.01962808E-01   -3.12696603E-01   -5.28730463E-01   -7.16356462E+00    1.19569403E+00    1.78718522E+00   
                   1.50000000E+02    1.55000000E+02   -1.26755382E-01   -2.14254109E-01   -3.13879700E-01   -5.30549586E-01   -6.64964003E+00    1.22629637E+00    1.88240018E+00   
                   1.55000000E+02    1.55000000E+02   -1.33104281E-01   -2.24916441E-01   -3.14951560E-01   -5.32197638E-01   -6.22710642E+00    1.25392839E+00    1.96761559E+00   
                   1.60000000E+02    1.55000000E+02   -1.38413577E-01   -2.33826156E-01   -3.15878689E-01   -5.33623227E-01   -5.88907313E+00    1.27775959E+00    2.04054711E+00   
                   1.65000000E+02    1.55000000E+02   -1.42616930E-01   -2.40875597E-01   -3.16631966E-01   -5.34781628E-01   -5.63059779E+00    1.29707569E+00    2.09928763E+00   
                   1.70000000E+02    1.55000000E+02   -1.45659987E-01   -2.45976729E-01   -3.17187643E-01   -5.35636316E-01   -5.44822058E+00    1.31129928E+00    2.14233232E+00   
                   1.75000000E+02    1.55000000E+02   -1.47502382E-01   -2.49064244E-01   -3.17528170E-01   -5.36160246E-01   -5.33965832E+00    1.32000620E+00    2.16859584E+00   
                   1.80000000E+02    1.55000000E+02   -1.48119264E-01   -2.50097960E-01   -3.17642788E-01   -5.36336807E-01   -5.30361161E+00    1.32293744E+00    2.17742321E+00   
                  -1.80000000E+02    1.60000000E+02   -1.19871233E-01   -2.02401429E-01   -3.29343505E-01   -5.56093357E-01   -7.14154310E+00    1.63713953E+00    2.17742321E+00   
                  -1.75000000E+02    1.60000000E+02   -1.19386788E-01   -2.01587801E-01   -3.29265458E-01   -5.55973577E-01   -7.17657837E+00    1.63521974E+00    2.17164265E+00   
                  -1.70000000E+02    1.60000000E+02   -1.17939186E-01   -1.99156067E-01   -3.29034016E-01   -5.55617882E-01   -7.28213495E+00    1.62951850E+00    2.15445617E+00   
                  -1.65000000E+02    1.60000000E+02   -1.15545146E-01   -1.95133525E-01   -3.28656373E-01   -5.55037394E-01   -7.45960044E+00    1.62020663E+00    2.12632484E+00   
                  -1.60000000E+02    1.60000000E+02   -1.12231947E-01   -1.89564738E-01   -3.28144261E-01   -5.54250214E-01   -7.71140317E+00    1.60756314E+00    2.08800847E+00   
                  -1.55000000E+02    1.60000000E+02   -1.08036597E-01   -1.82510220E-01   -3.27513583E-01   -5.53280813E-01   -8.04120096E+00    1.59196745E+00    2.04055287E+00   
                  -1.50000000E+02    1.60000000E+02   -1.03004729E-01   -1.74044718E-01   -3.26783908E-01   -5.52159243E-01   -8.45418128E+00    1.57388872E+00    1.98527124E+00   
                  -1.45000000E+02    1.60000000E+02   -9.71892973E-02   -1.64255173E-01   -3.25977822E-01   -5.50920164E-01   -8.95751989E+00    1.55387236E+00    1.92371888E+00   
                  -1.40000000E+02    1.60000000E+02   -9.06491563E-02   -1.53238511E-01   -3.25120184E-01   -5.49601727E-01   -9.56107945E+00    1.53252386E+00    1.85766036E+00   
                  -1.35000000E+02    1.60000000E+02   -8.34475977E-02   -1.41099357E-01   -3.24237296E-01   -5.48244349E-01   -1.02784921E+01    1.51049052E+00    1.78902869E+00   
                  -1.30000000E+02    1.60000000E+02   -7.56509484E-02   -1.27947820E-01   -3.23356066E-01   -5.46889424E-01   -1.11288910E+01    1.48844165E+00    1.71987606E+00   
                  -1.25000000E+02    1.60000000E+02   -6.73272952E-02   -1.13897460E-01   -3.22503178E-01   -5.45578025E-01   -1.21398086E+01    1.46704799E+00    1.65231678E+00   
                  -1.20000000E+02    1.60000000E+02   -5.85453957E-02   -9.90635374E-02   -3.21704305E-01   -5.44349664E-01   -1.33523213E+01    1.44696123E+00    1.58846296E+00   
                  -1.15000000E+02    1.60000000E+02   -4.93738133E-02   -8.35616062E-02   -3.20983378E-01   -5.43241140E-01   -1.48309232E+01    1.42879427E+00    1.53035472E+00   
                  -1.10000000E+02    1.60000000E+02   -3.98803005E-02   -6.75064928E-02   -3.20361906E-01   -5.42285501E-01   -1.66845464E+01    1.41310254E+00    1.47988708E+00   
                  -1.05000000E+02    1.60000000E+02   -3.01314355E-02   -5.10116646E-02   -3.19858373E-01   -5.41511142E-01   -1.91183910E+01    1.40036702E+00    1.43873673E+00   
                  -1.00000000E+02    1.60000000E+02   -2.01925075E-02   -3.41889700E-02   -3.19487708E-01   -5.40941024E-01   -2.25942990E+01    1.39097904E+00    1.40829276E+00   
                  -9.50000000E+01    1.60000000E+02   -1.01276239E-02   -1.71487127E-02   -3.19260866E-01   -5.40592041E-01   -2.85875347E+01    1.38522779E+00    1.38959586E+00   
                  -9.00000000E+01    1.60000000E+02    7.11358543E-18    1.20454204E-17   -3.19184525E-01   -5.40474535E-01   -3.31655775E+02    1.38329070E+00    1.38329070E+00   
                  -8.50000000E+01    1.60000000E+02    1.01276254E-02    1.71487113E-02   -3.19260913E-01   -5.40591997E-01   -2.85875349E+01    1.38522759E+00    1.38959566E+00   
                  -8.00000000E+01    1.60000000E+02    2.01925110E-02    3.41889658E-02   -3.19487764E-01   -5.40940958E-01   -2.25942994E+01    1.39097864E+00    1.40829237E+00   
                  -7.50000000E+01    1.60000000E+02    3.01314373E-02    5.10116593E-02   -3.19858392E-01   -5.41511086E-01   -1.91183915E+01    1.40036648E+00    1.43873620E+00   
                  -7.00000000E+01    1.60000000E+02    3.98802957E-02    6.75064909E-02   -3.20361867E-01   -5.42285485E-01   -1.66845469E+01    1.41310208E+00    1.47988662E+00   
                  -6.50000000E+01    1.60000000E+02    4.93738023E-02    8.35616116E-02   -3.20983306E-01   -5.43241175E-01   -1.48309233E+01    1.42879418E+00    1.53035464E+00   
                  -6.00000000E+01    1.60000000E+02    5.85453870E-02    9.90635502E-02   -3.21704258E-01   -5.44349734E-01   -1.33523208E+01    1.44696173E+00    1.58846346E+00   
                  -5.50000000E+01    1.60000000E+02    6.73273012E-02    1.13897474E-01   -3.22503206E-01   -5.45578093E-01   -1.21398076E+01    1.46704899E+00    1.65231778E+00   
                  -5.00000000E+01    1.60000000E+02    7.56509745E-02    1.27947826E-01   -3.23356177E-01   -5.46889449E-01   -1.11288900E+01    1.48844272E+00    1.71987714E+00   
                  -4.50000000E+01    1.60000000E+02    8.34476344E-02    1.41099348E-01   -3.24237438E-01   -5.48244314E-01   -1.02784915E+01    1.51049109E+00    1.78902926E+00   
                  -4.00000000E+01    1.60000000E+02    9.06491806E-02    1.53238489E-01   -3.25120271E-01   -5.49601650E-01   -9.56107975E+00    1.53252355E+00    1.85766006E+00   
                  -3.50000000E+01    1.60000000E+02    9.71892855E-02    1.64255153E-01   -3.25977783E-01   -5.50920096E-01   -8.95752095E+00    1.55387130E+00    1.92371781E+00   
                  -3.00000000E+01    1.60000000E+02    1.03004674E-01    1.74044717E-01   -3.26783735E-01   -5.52159241E-01   -8.45418249E+00    1.57388751E+00    1.98527003E+00   
                  -2.50000000E+01    1.60000000E+02    1.08036520E-01    1.82510250E-01   -3.27513351E-01   -5.53280903E-01   -8.04120151E+00    1.59196689E+00    2.04055232E+00   
